Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL4798829,5467.68,c1ccc2oc(-c3csc(C4CCN(Cc5nc6ncccc6[nH]5)CC4)n3)cc2c1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of M2,B,Homo sapiens,,,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.26,415.52,5.21
CHEMBL4091058,4786.3,O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2018.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.32,363.51,3.17
CHEMBL200208,251.0,CO[C@@]1(C#CC(O)(c2ccccc2)c2ccccc2)CN2CCC1CC2,Scientific Literature,Binding affinity to human muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.6,347.46,3.04
CHEMBL3298986,630.96,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,Scientific Literature,Inhibition of muscarinic acetylcholine receptor M2 (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.2,502.62,3.96
CHEMBL1231,8.1,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Scientific Literature,Displacement of 1-[N-methyl- 3H]scopolamine from human muscarinic M2 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.09,357.49,3.34
CHEMBL14,1318.26,C[N+](C)(C)CCOC(N)=O.[Cl-],Scientific Literature,Binding affinity to human cloned muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.88,182.65,-0.21
CHEMBL4597498,0.1,CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.0,916.19,1.42
CHEMBL4874785,1318.26,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](CCCNC(=N)N)NCC(=O)NC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.88,1175.03,-1.37
CHEMBL4852079,63.1,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.2,1473.21,-1.27
CHEMBL2111540,17.0,COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,Scientific Literature,Binding affinity towards the cloned human Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.77,437.61,4.38
CHEMBL2093083,100000.0,C[C@H]1O[C@@H]([C@@H]2CCCN2C)C[S@@+]1[O-],Scientific Literature,Binding affinity to cloned human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,,203.31,0.57
CHEMBL218755,39.81,COc1nsnc1OCCOCCOCCOc1nsnc1C1=CCCN(C)C1,Scientific Literature,Inhibition of [3H](R)-QNB binding to human M2 receptor expressed in A9 L cells,B,Homo sapiens,,J Med Chem,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.4,443.55,1.61
CHEMBL265256,0.302,CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,Scientific Literature,Displacement of [3H]N-methylscopolamine chloride from human cloned muscarinic M2 receptor expressed in CHOK1 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.52,1124.4,
CHEMBL91,1542.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,5.81,416.13,6.45
CHEMBL541424,15488.17,C[C@@H]1O[C@H]([C@@H]2CCC[N+]2(C)C)C[S+]1[O-],Scientific Literature,Binding affinity to human cloned muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.81,218.34,0.72
CHEMBL4633679,199.53,C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc(Sc3ccccc3)cc2)CO1.[I-],Scientific Literature,Displacement of [3H]NMS from human recombinant muscarinic receptor M2 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.7,471.4,4.0
CHEMBL4646717,980.0,O=C(Nc1ccc(F)cc1-c1ccccc1Cl)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.01,362.83,4.69
CHEMBL4632545,320.0,O=C(Nc1ccc(F)cc1-c1ccc(Cl)cc1)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.5,362.83,4.69
CHEMBL4852544,1318.26,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.88,1175.03,-1.37
CHEMBL4869980,104.71,CC(=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNCCN1CCN(C(=O)CC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.98,1173.06,-0.33
CHEMBL4863121,323.59,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(C(=O)CC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.49,1330.15,-0.61
CHEMBL4852079,100.0,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Antagonist activity at human muscarinic acetylcholine receptor M2 expressed in human HEK293T cells coexpressing NlucN-mini-Gsi assessed as inhibition of iperoxo-induced mini-Gsi recruitment by measuring right ward shift of iperoxo-concentration-response curves at 16 uM preincubated for 120 mins followed by iperoxo-addition and measured by nano-luciferase technique,F,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.0,1473.21,-1.27
CHEMBL4059733,0.7943,CCC(=O)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.1,627.79,4.27
CHEMBL4872882,23.44,NCCN1CCN(CCC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.63,989.77,1.46
CHEMBL4643329,416.87,C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc([S+]([O-])c3ccccc3)cc2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human recombinant muscarinic receptor M2 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.38,487.4,3.02
CHEMBL4520788,1474.01,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000743a CHRM2,B,Homo sapiens,,,2023.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.83,448.59,5.58
CHEMBL4644852,52.0,O=C(Nc1ccc(F)cc1-c1ccccc1)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.28,328.39,4.04
CHEMBL4648196,98.0,O=C(Nc1ccc(F)cc1-c1ccc(F)cc1)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.01,346.38,4.18
CHEMBL4640324,14.0,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)O[C@H]1CN2CCC1CC2,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.85,392.83,4.93
CHEMBL4640703,5.7,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.24,362.83,4.69
CHEMBL4633816,3.7,C[N+]12CCC(CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)C2.O=C[O-],Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor transiently expressed in HEK293T cell membranes incubated for 1 hr by scintillation counting method,A,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.43,452.89,5.07
CHEMBL554916,95.5,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.02,489.46,3.81
CHEMBL2377268,30.8,CN1CCC(OC(=O)C(CO)c2cccc(C(F)(F)F)c2)CC1,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.51,331.33,2.42
CHEMBL593861,46773.51,CC1(C)OC[C@@H](C[N+](C)(C)C)OC1(C)C.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by microplate scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.33,343.25,1.67
CHEMBL3323288,64.57,C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC1=NOCC1.[Br-].[Br-],Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 Y177Q/T423H mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.19,485.31,2.08
CHEMBL92569,5.0,CCCS(=O)(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc6c(c5)OCO6)cc4)CCCO3)CC2)CC1,Scientific Literature,Antagonist activity at muscarinic M2 receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.3,604.79,4.17
CHEMBL3545181,0.3162,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],Scientific Literature,Displacement of [3H]N-methylscopolamine from human recombinant muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.5,490.44,2.35
CHEMBL728,1107.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,5.96,373.95,4.58
CHEMBL500996,0.6,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl,Scientific Literature,Displacement of [3H]AF-DX384 from muscarinic M2 receptor,B,,,J Nat Prod,1993.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.22,728.76,7.22
CHEMBL517712,1.328,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,8.88,289.38,1.93
CHEMBL1824784,4304.0,Cl.c1ccc(CN2C3CC4CC(C3)CC2C4)cc1,Scientific Literature,Inhibition of M2 muscarinic receptor by NIMH PDSP,B,,,Bioorg Med Chem Lett,2011.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.37,263.81,3.45
CHEMBL2048820,242.85,Cc1cn2cc(CC(=O)N3CCC4(CC3)CN(Cc3ccc(-n5nccn5)cc3Cl)C4)nc2s1,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: CHRM2 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.62,496.04,3.61
CHEMBL2018875,527.84,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: CHRM2 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.28,793.43,6.34
CHEMBL12098,0.89,Cc1cccc(C(=O)N2CCC(N3CCC(Cc4ccc(S(=O)(=O)c5cccc(Cl)c5)cc4)CC3)CC2)c1N,Scientific Literature,Binding affinity to human M2 muscarinic receptor,B,Homo sapiens,,J Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.05,566.17,5.62
CHEMBL3480577,3981.07,Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of M2,B,Homo sapiens,,,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.4,322.41,3.81
CHEMBL199981,126.0,CO[C@]1(C#CC(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CN2CCC1CC2,Scientific Literature,Binding affinity to human muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.9,416.35,4.34
CHEMBL200566,631.0,CO[C@]1(C#CC(O)C2c3ccccc3C=Cc3ccccc32)CN2CCC1CC2,Scientific Literature,Binding affinity to human muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.2,385.51,3.78
CHEMBL4520788,1479.11,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of M2,B,Homo sapiens,,,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.83,448.59,5.58
CHEMBL113436,2500.0,Cc1ccnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C(F)(F)F)cc3)[C@@H](C)C2)CC1,Scientific Literature,Binding affinity towards muscarinic receptor M2,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.6,502.63,5.48
CHEMBL307810,1.0,COc1ccc([S+]([O-])c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,Scientific Literature,Binding affinity towards the cloned human Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.0,426.63,4.87
CHEMBL326450,338.84,CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Scientific Literature,Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.47,434.54,5.15
CHEMBL4089376,5495.41,Cc1c(Cl)c(OCC(=O)N2CCN(C)CC2)nc2sc(C(=O)NC3CC3)c(N)c12,Scientific Literature,Displacement of [3H]UNSW-MK259 from human muscarinic acetylcholine receptor M2 expressed in CHOK9 cells after 3 hrs by liquid scintillation counting assay,B,Homo sapiens,,J Med Chem,2017.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.26,437.95,1.89
CHEMBL4440484,7.943,CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,Scientific Literature,Binding affinity to muscarinic M2 receptor (unknown origin) expressed in CHO cells,B,Homo sapiens,,J Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.1,532.73,6.08
CHEMBL4579642,239.88,CC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method,B,Homo sapiens,,J Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.62,874.96,2.72
CHEMBL4544820,46.77,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO-K9 cells after 3 hrs by microbeta2 scintillation counting method,B,Homo sapiens,,J Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.33,967.96,3.98
CHEMBL1908368,0.48,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-],Scientific Literature,Displacement of [3H]-NMS from human recombinant M2 receptor expressed in CHO cells after 2 hrs by filter binding assay,B,Homo sapiens,,J Med Chem,2011.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.32,430.38,2.85
CHEMBL808,1158.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,DrugMatrix,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),B,,,,,Muscarinic acetylcholine receptor M2,Ki,nM,5.94,381.69,5.8
CHEMBL267014,10000.0,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned Muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,,326.83,3.54
CHEMBL4639297,2137.96,C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human recombinant muscarinic receptor M2 expressed in CHO-K1 cell membranes incubated for 2 hrs by scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.67,515.44,4.79
CHEMBL1189234,835.0,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccccc1,Scientific Literature,Binding affinity to M2 muscarinic receptor,B,,,Bioorg Med Chem Lett,2012.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.08,265.36,1.95
CHEMBL64000,2.6,CC(=O)OC1CC2CCCC1N2,Scientific Literature,Inhibition of [3H]- quinuclidinyl benzilate binding to human Muscarinic acetylcholine receptor M2 expressed in CHO cell membrane,B,Homo sapiens,,J Med Chem,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.59,169.22,0.83
CHEMBL376897,0.3311,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 Y177Q/T423H mutant expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.48,318.39,1.06
CHEMBL4641328,0.195,NCc1cc(C(=O)NCCN2CCC(N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2)cc(C(=O)NCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor stably expressed in CHO-K9 cells by radioligand competitive binding assay,B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.71,1705.46,
CHEMBL4070155,4.898,CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2NC(=O)c2cccnc21,Scientific Literature,"Displacement of 4-(2-((1E,3E)-5-((E)-3,3-Dimethyl-1-(6-oxo-6-((2-(4-(4-(1-(2-oxo-2-(11-oxo-10,11-dihydro-5H-dibenzo[b,e][1,4]diazepin-5-yl)ethyl)piperidin-4-yl)butyl)piperazin-1-yl)ethyl)amino)hexyl)-5-sulfoindolin-2-ylidene)penta-1,3-dien-1-yl)-3,3-dimethyl-3H-indol-1-ium-1-yl)butane-1-sulfonate Bis(hydrotrifluoroacetate) fluorescent tracer from human muscarinic M2 receptor expressed in CHO-K9 cells by FACSCalibur flow cytometry",B,Homo sapiens,,J Med Chem,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.31,478.64,4.47
CHEMBL2426364,72.0,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (NIMH Psychoactive Drug Screening Program Selectivity Panel (radioligand binding assay)) EUB0000214b CHRM2,B,Homo sapiens,,,2023.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.14,529.73,4.83
CHEMBL2426666,25703.96,CCc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-n5nccn5)ccc42)C3)nc1,Scientific Literature,Displacement of N-methyl [3H]-scopolamine from recombinant human muscarinic acetylcholine receptor M2 expressed in CHO cells after 2 hrs by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,,456.59,3.38
