Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL441618,2.93,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,Scientific Literature,Displacement of [3H]-SCH23390 from D1 receptor (unknown origin) expressed in HEK293T cell membranes measured after 2 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2021.0,Dopamine D1 receptor,Ki,nM,8.53,290.41,3.79
CHEMBL4225278,10000.0,CCCCCCCCCN1CCC(c2cccc(O)c2)C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293T cell membranes by radioligand binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2018.0,Dopamine D1 receptor,Ki,nM,,289.46,4.93
CHEMBL3896731,208.21,Cc1ccc(C)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,BindingDB Patent Bioactivity Data,"Reception Binding Assay: Different concentrations (10^â5 M-10^â11 M) of the compound of the invention and corresponding isotope receptor ligand as well as receptor protein were loaded into the reaction tube and incubated in 30Â° C. water bath for 60 minutes. The reaction was terminated in a refrigerator. The reaction mixture was put in a Millipore filter (millipore) cell sample collector, filtered through suction filtration using GF/C glass fiber filter paper, and dried. The resulting sample was placed into 0.5 mL tube. 500 Î¼L liquid scintillation fluid was added and intensity of radioactivity was determined by counting. For dopamine D1 receptor: isotope receptor ligands [3H] SCH23390 (85.0 Ci/mmol) (D1-selective, purchased from Amersham Corporation), D1 receptor protein expressed in HEK-293 cells; For D2 dopamine receptor: isotope receptor ligands [3H] Spiperone (77.0 Ci/mmol) (D2-selective, purchased from Amersham Corporation); D2 receptor protein expressed in HEK-293 cells; For 5-HT1A receptor: isotope receptor ligands [3H] 8-OH-DPAT; 5-HT1A receptor protein expressed in HEK-293 cells; For 5-HT2A receptor: isotope receptor ligands [3H]-Ketanserin; 5-HT2A receptor protein expressed in HEK-293 cells.",B,,,,2016.0,Dopamine D1 receptor,Ki,nM,6.68,307.39,3.69
CHEMBL294649,100000.0,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,Scientific Literature,Binding affinity against Dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,1995.0,Dopamine D1 receptor,Ki,nM,,311.38,1.57
CHEMBL380330,24.1,COc1ccc2c(c1)CCN(C)CCc1ccccc1C2,Scientific Literature,Inhibition of D1 dopamine receptor in HEK 293 cells by intracellular calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,7.62,281.4,3.32
CHEMBL431298,120.0,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,Scientific Literature,Displacement of [3H]SCH-23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,6.92,452.0,4.08
CHEMBL3912178,497.87,COc1cc2c(cc1OC)C1Cc3cc(O)c(O)cc3CN1CC2,BindingDB Patent Bioactivity Data,"Reception Binding Assay: Different concentrations (10^â5 M-10^â11 M) of the compound of the invention and corresponding isotope receptor ligand as well as receptor protein were loaded into the reaction tube and incubated in 30Â° C. water bath for 60 minutes. The reaction was terminated in a refrigerator. The reaction mixture was put in a Millipore filter (millipore) cell sample collector, filtered through suction filtration using GF/C glass fiber filter paper, and dried. The resulting sample was placed into 0.5 mL tube. 500 Î¼L liquid scintillation fluid was added and intensity of radioactivity was determined by counting. For dopamine D1 receptor: isotope receptor ligands [3H] SCH23390 (85.0 Ci/mmol) (D1-selective, purchased from Amersham Corporation), D1 receptor protein expressed in HEK-293 cells; For D2 dopamine receptor: isotope receptor ligands [3H] Spiperone (77.0 Ci/mmol) (D2-selective, purchased from Amersham Corporation); D2 receptor protein expressed in HEK-293 cells; For 5-HT1A receptor: isotope receptor ligands [3H] 8-OH-DPAT; 5-HT1A receptor protein expressed in HEK-293 cells; For 5-HT2A receptor: isotope receptor ligands [3H]-Ketanserin; 5-HT2A receptor protein expressed in HEK-293 cells.",B,,,,2016.0,Dopamine D1 receptor,Ki,nM,6.3,327.38,2.77
CHEMBL3912606,522.03,COc1cc2c(c(OC)c1OC)CN1CCc3cc(O)c(O)cc3C1C2,BindingDB Patent Bioactivity Data,"Reception Binding Assay: Different concentrations (10^â5 M-10^â11 M) of the compound of the invention and corresponding isotope receptor ligand as well as receptor protein were loaded into the reaction tube and incubated in 30Â° C. water bath for 60 minutes. The reaction was terminated in a refrigerator. The reaction mixture was put in a Millipore filter (millipore) cell sample collector, filtered through suction filtration using GF/C glass fiber filter paper, and dried. The resulting sample was placed into 0.5 mL tube. 500 Î¼L liquid scintillation fluid was added and intensity of radioactivity was determined by counting. For dopamine D1 receptor: isotope receptor ligands [3H] SCH23390 (85.0 Ci/mmol) (D1-selective, purchased from Amersham Corporation), D1 receptor protein expressed in HEK-293 cells; For D2 dopamine receptor: isotope receptor ligands [3H] Spiperone (77.0 Ci/mmol) (D2-selective, purchased from Amersham Corporation); D2 receptor protein expressed in HEK-293 cells; For 5-HT1A receptor: isotope receptor ligands [3H] 8-OH-DPAT; 5-HT1A receptor protein expressed in HEK-293 cells; For 5-HT2A receptor: isotope receptor ligands [3H]-Ketanserin; 5-HT2A receptor protein expressed in HEK-293 cells.",B,,,,2016.0,Dopamine D1 receptor,Ki,nM,6.28,357.41,2.78
CHEMBL4443039,1349.0,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,5.87,546.97,7.08
CHEMBL4452329,2906.0,CCCN(CCCCNC(=O)c1ccc(-c2ccccn2)cc1)CC1CC1c1cccc(F)c1.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,5.54,496.07,5.91
CHEMBL4442936,1668.0,CCCN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1c1cc(F)ccc1OC.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,5.78,505.1,5.63
CHEMBL4590356,295.1,CCOc1ccc(F)cc1C1CC1CNCCCSc1nnc(-c2ccccc2)n1C.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,6.53,477.05,4.9
CHEMBL4552554,10000.0,O=C(c1ccc(F)cc1)N1CC(COc2ccc(Br)cc2)(C(=O)O)C1,EUbOPEN Chemogenomic Library Literature Data,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000342a DRD1,B,Homo sapiens,,,2023.0,Dopamine D1 receptor,Ki,nM,,408.22,3.19
CHEMBL5409419,35.5,COc1cccc2c3c(oc12)CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC3,Scientific Literature,Displacement of [3H]-SCH23390 from Dopamine D1 receptor (unknown origin) expressed in HEK293T cell membrane incubated for 2 hrs by radioligand competitive binding based MicroBeta TriLux reader method,B,Homo sapiens,,J Med Chem,2023.0,Dopamine D1 receptor,Ki,nM,7.45,420.51,4.54
CHEMBL4442460,200.0,COc1ccccc1N1CCN(CCCNC(=O)NN(Cc2ccccc2)c2ccccc2)CC1,Scientific Literature,Displacement of [3H] SCH23390 from D1 receptor (unknown origin),B,Homo sapiens,,J Med Chem,2019.0,Dopamine D1 receptor,Ki,nM,6.7,473.62,4.13
CHEMBL300780,10000.0,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,Scientific Literature,Compound was evaluated for binding affinity against Dopamine receptor D1 transfected in CHO cell membranes,B,,,Bioorg Med Chem Lett,1998.0,Dopamine D1 receptor,Ki,nM,,494.47,5.9
CHEMBL716,214.6,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,6.67,383.52,2.86
CHEMBL25236,760.0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Scientific Literature,Binding affinity for porcine Dopamine receptor D1 by [3H]-SCH- 23390 displacement.,B,,,J Med Chem,2002.0,Dopamine D1 receptor,Ki,nM,6.12,417.55,4.18
CHEMBL1306,12740.0,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,4.89,532.47,4.46
CHEMBL3945691,4.2,COCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,8.38,450.33,3.55
CHEMBL3697596,4.17,COc1ccnc(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)c(C)c2)c1C(F)(F)F,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,8.38,405.38,4.58
CHEMBL3697597,34.4,Cc1cc(Oc2ncccc2C(F)(F)F)ccc1-c1c(C)n[nH]c(=O)c1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.46,375.35,4.57
CHEMBL3697604,43.4,Cc1cc(Oc2nccc(C)c2Cl)ccc1-c1c(C)ncc(=O)n1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.36,355.83,4.21
CHEMBL708,330.0,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Scientific Literature,Binding affinity towards human Dopamine receptor D1,B,,,J Med Chem,2004.0,Dopamine D1 receptor,Ki,nM,6.48,412.95,3.81
CHEMBL1800685,10000.0,O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of D1,B,Homo sapiens,,,2021.0,Dopamine D1 receptor,Ki,nM,5.0,475.51,7.36
CHEMBL201170,0.3548,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,Scientific Literature,Displacement of [3H]SCH23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,9.45,267.37,3.01
CHEMBL2057456,17.29,COc1cc2c(cc1O)[C@@H]1Cc3c(CO)c(OC)cc(OC)c3CN1CC2,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2012.0,Dopamine D1 receptor,Ki,nM,7.76,371.43,2.57
CHEMBL5076314,4543.6,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1.Cl.Cl.O,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: DRD1 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024.0,Dopamine D1 receptor,Ki,nM,5.34,459.42,4.88
CHEMBL4163428,1804.0,CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1,Scientific Literature,Displacement of [3H]-SCH23390 from human dopamine D1 receptor expressed in HEKT cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2018.0,Dopamine D1 receptor,Ki,nM,5.74,351.45,3.09
CHEMBL1644980,135.0,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccccc2)c2ccccc2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293T cells by radioligand binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2018.0,Dopamine D1 receptor,Ki,nM,6.87,487.99,7.25
CHEMBL59,4470.0,NCCc1ccc(O)c(O)c1,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor expressed in LHD1 cells,B,Homo sapiens,,J Med Chem,2012.0,Dopamine D1 receptor,Ki,nM,5.35,153.18,0.6
CHEMBL487182,231.0,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter,B,Homo sapiens,,Bioorg Med Chem,2013.0,Dopamine D1 receptor,Ki,nM,6.64,355.43,3.38
CHEMBL329566,63.0,CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,Scientific Literature,Inhibition of [3H]SCH-23390 binding to human Dopamine receptor D1,B,Homo sapiens,,J Med Chem,2005.0,Dopamine D1 receptor,Ki,nM,7.2,293.41,3.77
CHEMBL441618,60.4,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,Scientific Literature,Activity at human D1 dopamine receptor expressed in HEK293 cells by calcium fluorescence assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,7.22,290.41,3.79
CHEMBL64894,1551.0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,5.81,407.99,4.46
CHEMBL3697593,23.8,COc1ccnc(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)c(C)c2)c1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.62,351.41,3.87
