Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL1767142,1995.26,CN1CCC[C@@H]1Cn1nc(Cc2ccc(C(C)(C)C)cc2)c2ccccc2c1=O
CHEMBL1767164,39.81,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
CHEMBL313990,0.077,O=C1c2cc(Cl)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1
CHEMBL4457585,120.23,O=C(O)C(=O)O.c1ccc(OCCNC[C@H]2CO[C@H](C(c3ccccc3)c3ccccc3)O2)cc1
CHEMBL1910139,16.0,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52CF)c2ccccn2)CC1
CHEMBL180932,0.4,CCC1=C(C(N)=O)[C@H](c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COCCN)N1
CHEMBL278865,1.0,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3c(=O)c(C)c(-c4ccccc4)oc23)CC1
CHEMBL302246,1.5,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2cccc(F)c2)C3=O)CC1
CHEMBL532818,194.98,COc1cccc2c(NCCNc3ccnc4c(OC)cccc34)ccnc12
CHEMBL3343981,316.23,COc1ccc2nccc(NCCCCCCCNc3ccnc4ccc(OC)cc34)c2c1
CHEMBL533979,126.0,c1ccc2c(NCCCCCCCNc3ccnc4ccccc34)ccnc2c1
CHEMBL3342855,9.772,COc1ccccc1N1CCN(CC2COC3(CCS(=O)(=O)CC3)O2)CC1
CHEMBL256041,82.0,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)NCc3cccc(F)c3)CC2)CC1
CHEMBL292403,1.995,Cc1cn(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c(=O)[nH]c1=O
CHEMBL141821,0.6,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3O)CC2)C1c1ccc(F)c(F)c1
CHEMBL4171710,109.65,COc1cc2nc(N3CCC[C@@H](NC(=O)c4ccco4)C3)nc(N)c2cc1OC
CHEMBL93623,0.75,COC(=O)N1C(=O)N(C)C(C)=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1
CHEMBL74071,2691.53,CC(C)S(=O)(=O)c1ccccc1NCC1=NCCN1
CHEMBL419448,549.54,CS(=O)(=O)c1c(F)cccc1NCC1=NCCN1
CHEMBL322405,3.15,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(COCCN)NC(C)=C(C(N)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL542402,1288.25,C[S+]([O-])c1ccccc1NCC1=NCCN1.Cl
CHEMBL313990,0.24,O=C1c2cc(Cl)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1
CHEMBL69143,0.9,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)CC1
CHEMBL143026,85.11,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNC(=O)c1ccc(C(F)(F)F)cc1)C3
CHEMBL2234449,2570.4,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNC(=O)c1ccoc1)C3
CHEMBL2234456,74.13,COc1ccccc1OCCNC1COC(c2ccccc2)(c2ccccc2)CO1
CHEMBL2234455,223.87,c1ccc(OCCNC2COC(c3ccccc3)(c3ccccc3)CO2)cc1
CHEMBL2234452,512.86,COc1cccc(OC)c1OCCN[C@H]1CO[C@H](c2ccccc2)CO1
CHEMBL25554,0.1585,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1
CHEMBL363548,150.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1
CHEMBL262217,0.2,COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(C#N)(c3cccc(F)c3)CC2)C(=O)N1
CHEMBL492835,1000.0,c1ccc(OCCNC[C@@H]2COC[C@H](c3ccccc3)O2)cc1
CHEMBL493285,128.82,c1ccc(OCCNC[C@@H]2COCC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL299539,0.9,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc3nonc3c2)CC1
CHEMBL193620,4400.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)c(F)cc2F)CC1
CHEMBL271913,101.0,COc1ccc(Cl)cc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL228494,4.8,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL228553,12.0,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1
CHEMBL228280,1.8,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL198431,1.995,COc1ccccc1COc1ccccc1OCCNCCOc1c(OC)cccc1OC
CHEMBL196817,1.259,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc([N+](=O)[O-])cc1
CHEMBL141444,0.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)cc1F
CHEMBL4071929,281.84,COCOc1ccccc1OCCNCC1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL1078750,1000.0,c1ccc(-c2ccc(OCCNCC3COC(c4ccccc4)(c4ccccc4)O3)cc2)cc1
CHEMBL300355,2.4,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@@H](N3CCC(C#N)(c4ccccc4)CC3)C2)C(=O)N1
CHEMBL92221,200.0,Cc1c(NC2=NCCN2)cccc1-c1ccccc1
CHEMBL81006,0.099,Cc1ccc2c(c1)C(=O)N(CCCCN1CCC(n3c(=O)oc4ccccc43)CC1)S2(=O)=O
CHEMBL4218360,270.0,Cl.Fc1ccc(Cl)c(OCCNCc2cccc(Cl)c2)c1
CHEMBL4209590,50.0,CS(=O)(=O)c1ccccc1CCCNCCOc1cc(F)ccc1Cl
CHEMBL69848,0.2,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCC3=O)cs2)CC1
CHEMBL304132,0.16,Cc1ccc(N2C(=O)c3ccc(C(=O)NCCCN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1
CHEMBL95578,4.8,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COCCCN)N1
CHEMBL308671,1.5,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(F)cc2)C3=O)CC1
CHEMBL145574,0.7,CC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1
CHEMBL132378,954.99,O[C@H]1[C@@H](NC[C@@H]2COc3ccccc3O2)CC[C@@H]1Oc1ccccc1
CHEMBL72995,100000.0,CC1CN=C(Nc2ccc3nccnc3c2Br)N1
CHEMBL300647,36.0,CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12
CHEMBL98168,45.0,O=C1OC2(CCN(CCc3cccc4ccccc34)CC2)Cc2ccccc21
CHEMBL41959,380.0,COC(=O)C1(c2ccccc2)CCN(CCNC(=O)CCc2ccc([N+](=O)[O-])cc2)CC1
CHEMBL100878,71.0,C1=CC2(CCN(CCc3cccc4ccccc34)CC2)Oc2ccccc21
CHEMBL98430,8.0,Cc1[nH]c2ccccc2c1CCN1CCC2(CC1)CC(=O)c1ccc(NS(C)(=O)=O)cc1O2
CHEMBL68913,1.22,COc1cc(N2C(=O)c3ccc(C(=O)NCC(O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc(OC)c1OC
CHEMBL42763,22.0,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3C(F)(F)F)CC2)c2ccc(C)cc2)cc1
CHEMBL1256998,1849.05,CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1.Cl
CHEMBL42361,72.0,CC(C)C(C(=O)NCCCN1CCC(C#N)(c2ccccc2)CC1)c1ccccc1
CHEMBL145001,1.0,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(C#N)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL77901,2.29,COc1ccccc1N1CCN(CCNc2c(C(C)=O)c(C)nn(C)c2=O)CC1
CHEMBL416073,50.0,N#CC1(c2ccccc2)CCN(CCCNC(=O)C(c2ccccc2)C2CCCC2)CC1
CHEMBL50490,9.1,O=C1OCC2=C1C(c1ccc(F)c(F)c1)N(C(=O)NCCCN1CCC(c3ccccc3)(c3ccccc3)CC1)C(=O)N2
CHEMBL298713,0.1,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL91956,8.71,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL313160,1.479,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])c(OC)c1
CHEMBL611,39.81,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
CHEMBL431362,0.29,Cc1ccc(N2C(=O)c3ccc(C(=O)NC[C@H](O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1
CHEMBL309106,0.33,CC(C)Oc1ccccc1N1CCN(C[C@@H](O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(N(C)C)cc2)C3=O)CC1
CHEMBL327712,1.862,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(Cl)c(Cl)c1
CHEMBL79532,44.0,COC(=O)C1(c2ccccc2)CCN(CCCCN2C(=O)c3cc(Cl)ccc3S2(=O)=O)CC1
CHEMBL12062,0.66,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1
CHEMBL306792,20.89,CSc1cc(F)ccc1NCC1=NCCN1
CHEMBL74467,812.83,CS(=O)(=O)c1ccc(F)cc1NCC1=NCCN1
CHEMBL278716,4.8,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4C#N)CC3)C2)C(=O)N1
CHEMBL44124,7.3,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3)CC2)c2ccc(C)cc2)cc1
CHEMBL300821,0.44,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4C#N)CC3)C2)C(=O)N1
CHEMBL12603,18.0,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCCC2=O)CC1
CHEMBL92951,0.24,COCC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL239099,1995.26,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO
CHEMBL306377,2187.76,c1ccc2c(c1)CCCC2NC1=NCCCO1
CHEMBL494908,158.49,COc1ccccc1OCCNC[C@@H]1CO[C@@H](c2ccccc2)CO1
CHEMBL114166,33.0,CC(C)=CCOc1ccc(Cl)c2c1CCN(C)CC2
CHEMBL311290,1033.0,COC(=O)c1ccc2c(c1)oc(=O)n2C1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1
CHEMBL145770,0.3,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(c3ccccc3OC)CC2)C1c1ccc(F)c(F)c1
CHEMBL70740,616.6,O=S1(=O)CCCc2cccc(NCC3=NCCN3)c21
CHEMBL303282,4740.0,O=C(c1nc(-c2c[nH]c3ccccc23)c[nH]1)c1c[nH]c2cc(O)ccc12
CHEMBL4572167,1584.89,CC[C@H]1c2ccccc2N(c2ccccc2)C[C@@]1(C)N
CHEMBL134,512.86,Clc1cccc(Cl)c1NC1=NCCN1
CHEMBL1223680,17.0,Fc1ccccc1N1CCN(CCCCNc2ccccn2)CC1
CHEMBL198860,0.2512,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1cccc(Cl)c1
CHEMBL42231,0.5129,COc1cccc(OC)c1OCCNCC1Cc2ccccc2C(c2ccccc2)C1
CHEMBL305928,3801.89,C1CCCC(NC2=NCCO2)CC1
CHEMBL59590,2.0,Cc1ccc(C(O)(C(=O)NCCCN2CCC(C#N)(c3ccccc3C)CC2)c2ccc(C)cc2)cc1
CHEMBL4762646,1065.0,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N.Cl
CHEMBL5422870,38.0,COCCOCCOc1ccc(NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c(-c2ccccc2)c1
CHEMBL4580139,1000.0,c1ccc(OCCNC[C@H]2OCCO[C@H]2c2ccccc2)cc1
CHEMBL1182155,0.4074,COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1
CHEMBL3754496,1258.93,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12
CHEMBL78676,2.0,COc1ccc(Cl)cc1N1CCN(CCCNc2cc(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL3104091,2371.0,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1
CHEMBL288768,1.8,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
CHEMBL317556,1659586907437556.2,Cc1nc2c3ccccc3nc-2c(O)n1CCN1CCN(c2ccc(C(C)(C)C)cc2)CC1
CHEMBL56489,1.585,Cc1cc(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c(=O)[nH]1
CHEMBL142307,0.8,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccc(Cl)cc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL83592,0.27,O=C1c2cc(F)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1
CHEMBL70691,173.78,COc1ccc(SC)c(NCC2=NCCN2)c1
CHEMBL327327,2.6,CC1=C(C(=O)NCCCN2CCC(c3ccccn3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL93843,0.3,CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)N(C)C1=O
CHEMBL43594,7.0,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C
CHEMBL419624,4.25,CCOc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2cccc(F)c2)C3=O)CC1
CHEMBL309518,0.057,CSc1ccc2c(c1)C(=O)N(CCCCN1CCC(n3c(=O)oc4ccccc43)CC1)S2(=O)=O
CHEMBL56863,0.0631,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2ccccc2OCC(F)(F)F)CC1
CHEMBL69264,0.18,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(N(C)C)cc2)C3=O)CC1
CHEMBL275469,8.7,CC(C)Oc1ccccc1N1CCN(CCNC(=O)CN2CCCCC2=O)CC1
CHEMBL13647,380.19,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL70973,1202.26,CCS(=O)(=O)c1ccccc1NCC1=NCCN1
CHEMBL515472,335.0,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1
CHEMBL516088,146.0,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1
CHEMBL4127078,5.754,CCCCCC(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)[C@@H]2CCCC[C@@H]21
CHEMBL411663,20.0,O=C1Nc2ccc(F)cc2C1CCCCN1CCN(c2ccccc2)CC1
CHEMBL2234451,1698.24,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNCOc1c(OC)cccc1OC)C3
CHEMBL198860,0.2512,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1cccc(Cl)c1
CHEMBL236621,23.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1OC
CHEMBL1767135,316.23,CN(C)CCCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
CHEMBL1767134,158.49,CN(C)CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
CHEMBL1796036,21.88,COc1ccccc1N1CCN(CCCCCN2C(=O)CC(c3ccccc3)CC2=O)CC1
CHEMBL1241328,885.0,Cl.Cn1c(=O)[nH]c2c([nH]c(=O)n2C)c1=N
CHEMBL143558,977.24,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNCCOc1c(OC)cccc1OC)C3
CHEMBL389978,10.47,COc1cc2nc(N3CCN(C(=O)c4ccc[nH]4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL94167,0.17,O=C1NC=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)N1
CHEMBL200136,7.943,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1[N+](=O)[O-]
CHEMBL200580,1.995,COc1ccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)cc1
CHEMBL436407,0.5,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCN(c3ccccc3C(=O)OC)CC2)C1c1ccc(F)c(F)c1
CHEMBL50081,2.3,NC(=O)c1ccccc1N1CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1
CHEMBL356829,2.4,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(N)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL180932,0.6457,CCC1=C(C(N)=O)[C@H](c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COCCN)N1
CHEMBL125989,0.73,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCN(c4ccccc4OCc4no[n+]([O-])c4C#N)CC3)cccc2c1=O
CHEMBL146983,2512.0,CCOC(=O)C1CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(=O)NC)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL57740,2.512,CC(C)c1c[nH]c(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O
CHEMBL303248,0.9,Cc1cccc(N2C(=O)c3ccc(C(=O)NCC(O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)c1
CHEMBL303485,331.0,CC(C)Oc1ccccc1N1CCN(Cc2cc(CO)cs2)CC1
CHEMBL301416,77.0,Cc1ccc(C2(c3ccc(C)cc3)OC(=O)N(CCCN3CCC(C#N)(c4ccccc4C)CC3)C2=O)cc1
CHEMBL145332,3.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C#N)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL49137,1479.11,Cc1c(NC2=NCCN2)ccc2nccnc12
CHEMBL81486,1.0,COc1ccc(Cl)cc1N1CCN(CCNc2cc(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL1910140,74.0,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)CC3)c2ccccn2)CC1
CHEMBL330401,6.31,COc1ccc(C2(c3ccccc3)CCN(CCCNC(=O)C3=C(COCCN)NC(C)=C(C(N)=O)C3c3ccc([N+](=O)[O-])cc3)CC2)cc1
CHEMBL2205824,10000.0,COc1cccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)c1
CHEMBL99761,6.456542290346591e+17,COc1ccccc1C1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1
CHEMBL80730,0.18,COc1ccccc1N1CCN(CCNc2c(C(=O)C(C)C)c(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL611,4.2,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
CHEMBL12501,98.0,COc1ccccc1N1CCN(CCCNC(=O)CN2CCCCC2=O)CC1
CHEMBL25554,0.4266,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1
CHEMBL99979,9.332543007969886e+16,CCc1nc2c3ccccc3nc-2c(O)n1CCCN1CCN(c2ccccc2OC)CC1
CHEMBL3409256,16.9,NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1
CHEMBL3343983,257.0,COc1ccc2c(NCCCCCCCNc3ccnc4cc(OC)ccc34)ccnc2c1
CHEMBL56,1000.0,CCCN(CCC)C1CCc2cccc(O)c2C1
CHEMBL2312537,169.82,c1ccc(OCCNCC2COCC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL3298748,5.248,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c(sc4ccc(NC(=O)CCCCc5ccccc5)cc43)c2=O)CC1
CHEMBL3758330,46.7,O=C(NCCCCN1CCN(c2ccccc2O)CC1)c1ccc2ccccc2c1
CHEMBL3760063,81.0,COc1ccccc1N1CCN(CCCCNC(=O)N2CCOCC2)CC1
CHEMBL3582271,4.7,COc1cc2nc(N3CCN(C(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)CC3)nc(N)c2cc1OC
CHEMBL356623,9.05,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(C(=O)OCCO)(c3ccccc3)CC2)=C(C)N1
CHEMBL1946777,0.263,COc1ccccc1N1CCN(CC2COC(c3ccccc3)(c3ccccc3)O2)CC1.O=C(O)C(=O)O
CHEMBL295395,1.1,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3F)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C
CHEMBL242724,4.266,COc1cc2nc(N3CCN(C(=O)c4cccs4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL242003,1010.0,Cc1ccc(C2CCN(Cc3ccc(Oc4ccc(F)c(F)c4)cc3)CC2)cc1NC(=O)C(C)C
CHEMBL100434,77624711662869.28,CC(C)c1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1
CHEMBL445577,0.1,CCC1=C(C(=O)OC)C(c2ccc(F)cc2F)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C(=O)N1
CHEMBL836,0.19,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
CHEMBL442059,6.2,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1
CHEMBL1223616,33.0,Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl
CHEMBL1223682,40.0,Cc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1C
CHEMBL44124,7.3,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3)CC2)c2ccc(C)cc2)cc1
CHEMBL316495,3.8,CCCC1=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCC)=C(CC)N1
CHEMBL233623,0.9,COc1ccc(C)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL236830,17.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)CC2)CC1
CHEMBL1254659,9.772,COc1cccc(OC)c1CCCNCCOc1ccccc1OCc1ccccc1
CHEMBL1254829,2.512,COc1cccc(C)c1OCCNCCOc1ccccc1OCc1ccccc1
CHEMBL80458,0.28,COc1ccc(Cl)cc1N1CCN(CCNc2c(C(C)=O)c(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL291166,1.9,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C
CHEMBL62045,0.48,Cc1ccc(C2(c3ccc(C)cc3)CC(=O)N(CCCN3CCC(C#N)(c4ccccc4Cl)CC3)C2=O)cc1
CHEMBL245231,200.0,CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccc(F)c(F)c4)cc3)CC2)c1
CHEMBL215188,33.88,COc1cccc(OC)c1OCCNC[C@H]1COc2cc3ccccc3cc2O1.Cl
CHEMBL1289609,1584.89,Cc1cccc(N2C[C@]3(CC[C@@H](c4nc5cc(OC(F)(F)F)ccc5[nH]4)CC3)OC2=O)n1
CHEMBL493041,87.1,COc1ccccc1OCCNC[C@@H]1COC[C@@H](c2ccccc2)O1
CHEMBL4642292,10000.0,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2
CHEMBL137598,1.39,COc1cc2nc(N3CCN(c4ccco4)CC3)nc(N)c2cc1OC
CHEMBL70892,0.2,CC(C)Oc1ccccc1N1CCN(CCCNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(O)cc2)C3=O)CC1
CHEMBL68746,1.8,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc([N+](=O)[O-])cc2)C3=O)CC1
CHEMBL304591,0.11,COc1ccc(N2C(=O)c3ccc(C(=O)NCCCN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1
CHEMBL4588223,33.88,COc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)OC1.O=C(O)C(=O)O
CHEMBL300647,61.0,CN(C)C1C=CC2(CC1)c1ccccc1C=Cc1ccc(Cl)cc12
CHEMBL3342856,48.98,COc1ccccc1N1CCN(CC2COC3(CCNCC3)O2)CC1
CHEMBL3797887,1065.37,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL79161,0.89,COc1ccccc1N1CCN(CCCNc2c(C(C)=O)c(C)nn(C)c2=O)CC1
CHEMBL3343983,257.04,COc1ccc2c(NCCCCCCCNc3ccnc4cc(OC)ccc34)ccnc2c1
CHEMBL3343984,74.13,COc1cccc2c(NCCCCCCCNc3ccnc4c(OC)cccc34)ccnc12
CHEMBL43905,0.08913,COc1cccc(OC)c1OCCNCC1CC(c2ccccc2)c2ccccc2S1
CHEMBL144779,1698.24,COc1cc2nc3c(c(O)c2cc1OC)CCC(CNCCOc1c(OC)cccc1OC)C3
