Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL490211,0.7943,O=C1COc2ccc(CCN3CCN(c4nccc5ccccc45)CC3)cc2N1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.1,388.47,2.93
CHEMBL453939,1000.0,NC(=O)C(CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1)N1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,743.86,7.34
CHEMBL500284,0.58,CN1CCC(c2c[nH]c3ccc(NC(=O)CCCCCCCCCCCCCC(=O)Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)cc23)CC1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.24,695.01,9.92
CHEMBL444404,0.76,CN1CCC(c2c[nH]c3ccc(NC(=O)CCCC(=O)Nc4ccc5[nH]cc(C6CCN(C)CC6)c5c4)cc23)CC1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.12,554.74,6.02
CHEMBL494631,251.19,Cc1ccc2c(OCCN3CCN(Cc4ccccc4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.6,361.49,3.74
CHEMBL525362,25.12,CCNC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,Scientific Literature,Displacement of [3H]5HT from human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.6,446.6,5.02
CHEMBL71319,618.0,CCCN(CCC)C1CCc2cc(F)c3c(c(C=O)cn3C)c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.21,330.45,4.11
CHEMBL71676,2024.0,CCCN(CCC)C1CCc2c(ccc(F)c2N)C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.69,264.39,3.39
CHEMBL318735,11.0,Cn1ccnc1-c1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.96,486.6,4.37
CHEMBL379238,5000.0,CC(C)(CCCN1CCCC(c2cnco2)C1)S(=O)(=O)c1ccccc1,Scientific Literature,Displacement of [3H]5-HT from the cloned human 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006,Serotonin 1b (5-HT1b) receptor,Ki,nM,,376.52,3.89
CHEMBL372453,1.82,COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1,Scientific Literature,In vitro binding affinity towards cloned human 5-HT1B receptor using [3H]5-carboximidotryptamine as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.74,443.98,3.45
CHEMBL2031737,10000.0,C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1,Scientific Literature,Binding affinity to human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2012,Serotonin 1b (5-HT1b) receptor,Ki,nM,,378.43,4.6
CHEMBL1651093,10000.0,C[C@@H]1SC(c2ccccc2O)=N[C@H]1[C@@H]1SC[C@](C)(C(=O)O)N1C,Scientific Literature,Displacement of [3H]-LSD from human 5-HT1B receptor expressed in baculovirus infected Sf9 cells,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,352.48,2.49
CHEMBL173162,107.0,C1=CCN(CCc2c[nH]c3ccc(-c4cccs4)cc23)C1,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.97,294.42,4.31
CHEMBL3104093,1218.0,CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,Scientific Literature,Displacement of [3H]5-CT from 5-HT1B receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2014,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.91,288.39,3.85
CHEMBL604102,6040.0,N[C@@H]1CCN(c2ccc3[nH]nc(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,Scientific Literature,Binding affinity to 5HT1B receptor,B,,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.22,392.48,3.09
CHEMBL1277104,5000.0,CN1CCN(c2ccc3[nH]nc(S(=O)(=O)c4cccc5ccccc45)c3c2)CC1,Scientific Literature,Displacement of [3H]LSD from human cloned 5HT1B receptor expressed in human HeLa cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,,406.51,3.3
CHEMBL4868035,10000.0,c1ccc(-c2n[nH]cc2N2CCCNCC2)cc1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,242.33,1.88
CHEMBL4874854,10000.0,Fc1ccccc1-c1n[nH]cc1N1CCNCC1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,246.29,1.63
CHEMBL4852622,1378.0,Cc1ccc(-c2n[nH]cc2N2CCNCC2)cc1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.86,242.33,1.79
CHEMBL162049,32.0,Cc1ccc(C(=S)NN2CC=C(c3ccc4[nH]cc(CCN5CCCC5)c4c3)CC2)cc1,Scientific Literature,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.5,444.65,5.08
CHEMBL361061,440.0,CN1CCC(N2CCc3ccc(NC(=O)c4ccc(F)cc4)cc32)CC1,Scientific Literature,In vitro binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.36,353.44,3.53
CHEMBL282229,0.5012,COc1cc2c(cc1OCCN(C)C)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,512.61,5.17
CHEMBL105958,330.0,CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccncc4)nc23)CC1,Scientific Literature,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.48,335.41,3.02
CHEMBL174141,113.0,OC[C@@H]1CCCN1CCc1c[nH]c2ccc(-c3cccs3)cc12,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.95,326.47,3.9
CHEMBL342323,0.38,NCCc1c[nH]c2ccc(OCCCCCCNS(=O)(=O)c3ccc(-c4ccc(S(=O)(=O)NCCCCCCOc5ccc6[nH]cc(CCN)c6c5)cc4)cc3)cc12,Scientific Literature,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,F,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.42,829.1,7.15
CHEMBL420748,243.0,CCCN(CCCOc1cccc(Cl)c1)C1CCc2ccc3[nH]ccc3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.61,396.96,5.86
CHEMBL79853,155.0,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2noc3cc(F)ccc23)CC1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.81,421.47,3.86
CHEMBL311787,1000.0,C[C@H]1CC(c2c[nH]c3cc(F)ccc23)CCN1CCC1OCCc2cc(C(N)=O)ccc21,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,,435.54,4.68
CHEMBL143510,171.0,CCN(CC)CCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,Scientific Literature,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor alpha expressed in CHO-K1 cells.,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.77,364.39,3.28
CHEMBL3104092,715.0,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,Scientific Literature,Displacement of [3H]5-CT from 5-HT1B receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2014,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.15,288.39,3.58
CHEMBL469568,5.012,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C4CC4)CC3)cccc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.3,442.56,3.8
CHEMBL469374,2.512,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,434.52,3.4
CHEMBL306197,40.0,CCCN(CCCc1ccccc1OC)C1CCc2ccc3[nH]ccc3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.4,376.54,5.38
CHEMBL461670,3.981,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5C[C@@H](C)N[C@@H](C)C5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.4,472.68,5.06
CHEMBL514429,7.943,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCN(C)CC5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.1,472.68,5.02
CHEMBL459068,158.49,CC(=O)N1CCC(c2cccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)c2)CC1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.8,485.67,5.6
CHEMBL456460,39.81,Cc1ccc2c(OCCN3CCC(Cc4cccc(-c5ccoc5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.4,426.56,6.14
CHEMBL118360,16.2,COc1ccc(C(=O)Nc2ccc(-c3ccncc3)cc2)cc1C#CCN(C)C,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]5-CT as radioligand,B,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.79,385.47,3.92
CHEMBL309021,15.4,COc1ccc(C(=O)Nc2ccc(-c3ccncc3)cc2)cc1CCCN(C)C,Scientific Literature,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]GR-125743 as radioligand,B,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.81,389.5,4.5
CHEMBL501645,32.0,O=C(Nc1ccc2[nH]cc(C3CCN(CCOCCOCCOCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.5,832.99,8.54
CHEMBL488125,1000.0,O=C(Nc1ccc2[nH]cc(C3CCN(CCN4CCCCC4)CC3)c2c1)c1ccc(F)cc1,Scientific Literature,Displacement of [3H]5-hydroxytryptamine from human cloned 5HT1B receptor expressed in CHOK1 cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,448.59,5.22
CHEMBL79561,1000.0,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,,419.5,4.2
CHEMBL248457,100.0,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.0,432.52,3.07
CHEMBL246597,6.31,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.2,445.56,4.23
CHEMBL247428,0.1995,Cc1ccc2c(OCCN3CCN(Cc4cc(F)c5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.7,464.54,3.23
CHEMBL305976,483.0,CCCNC1CCc2ccc3[nH]ccc3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.32,228.34,3.02
CHEMBL193268,316.23,COc1ccc(CN2CCN(CCOc3cccc4nc(C)ccc34)CC2)cc1[N+](=O)[O-],Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.5,436.51,3.66
CHEMBL282829,10000.0,CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,,320.44,3.45
CHEMBL3936289,10000.0,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,Scientific Literature,Displacement of [3H]5-CT from human 5-HT1B receptor expressed in HEK cells measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Bioorg Med Chem Lett,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,,297.44,3.55
CHEMBL490417,251.19,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.6,402.5,3.24
CHEMBL522257,1.995,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,416.53,3.26
CHEMBL97211,1258.93,Cc1cc(N2CCNCC2)c2cc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)ccc2n1,Scientific Literature,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.9,487.05,4.93
CHEMBL498355,50.12,Cc1ccc2c(OCCN3CCC(Cc4cccc(NC(=O)C(C)C)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.3,445.61,5.47
CHEMBL498354,15.85,CCC(=O)Nc1cccc(CC2CCN(CCOc3cccc4nc(C)ccc34)CC2)c1,Scientific Literature,Displacement of [3H]5HT from human recombinant 5HT1B receptor,B,Homo sapiens,,J Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.8,431.58,5.23
CHEMBL70980,228.0,c1ccc(CCCNCC2CCc3ccc4[nH]ccc4c3C2)cc1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.64,318.46,4.5
CHEMBL423127,115.0,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3[nH]cc(C=O)c3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.94,451.61,4.51
CHEMBL109526,4.6,CCCOc1ccc2[nH]cc(CCN)c2c1,Scientific Literature,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.34,218.3,2.46
CHEMBL321394,1000.0,CCCCCCCCCCc1ccc2[nH]c3c(c2c1)CC(N)CC3,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1D receptor was determined using [3H]8-OH-DPAT as radioligand,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,,326.53,5.67
CHEMBL309872,1000.0,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(Cl)ccc23)CC1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,,435.96,4.71
CHEMBL136311,5960.0,CNCCOc1ccccc1,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.22,151.21,1.28
CHEMBL79693,73.0,NC(=O)c1ccc2c(c1)CCOC2CCN1CCC(c2cccc3ccccc23)CC1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.14,414.55,4.82
CHEMBL113893,3.8,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(C(=O)Nc4cccc5ccccc45)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.42,464.61,6.28
CHEMBL114780,3.8,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(C(=O)Nc4ccc(Cl)cc4)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.42,449.0,5.78
CHEMBL21724,1.585,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4cc5c(c(OCCN(C)C)c4)OCC5)cc3)c(C)c2)no1,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.8,498.58,5.15
CHEMBL20771,12.59,Cc1cc(C(=O)Nc2ccc(C)c(N3CCN(C)CC3)c2)ccc1Br,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.9,402.34,4.07
CHEMBL115663,1.5,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(/C(S)=N/c4ccc(Cl)cc4)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.82,465.07,6.16
CHEMBL387545,51.0,COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.29,504.64,3.15
CHEMBL332484,11.0,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(C(=O)NC45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.96,472.68,5.57
CHEMBL187928,630.96,O=C(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1.O=C(O)C(F)(F)F,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine receptor 1B expressed in CHO cells using the radioligand [3H]5-HT,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,651.73,7.32
CHEMBL29433,630.96,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@H]2C1,Scientific Literature,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1B receptor in CHO cells, using [3H]5-HT as radioligand",B,,,Bioorg Med Chem Lett,2002,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,492.07,4.96
CHEMBL138136,255.0,CN(C)CCCOc1cccc2ccccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.59,229.32,3.17
CHEMBL73190,10000.0,CCCc1ccc(CC2=NCCN2)cc1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,B,,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,,202.3,2.18
CHEMBL2113348,10000.0,Cl.N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccc4ccccc4c3)CC1)C2,Scientific Literature,Binding activity against human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,,474.05,5.45
CHEMBL317333,200.0,N#CCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.7,425.51,5.32
CHEMBL72158,10000.0,Cc1cc(C(C)(C)C)cc(C)c1CCN,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,B,,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,,205.34,3.1
CHEMBL96467,500.0,C[C@@H]1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,B,,,J Med Chem,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,,475.51,4.97
CHEMBL6310,10000.0,COc1ccc2c3c([nH]c2c1)CNCC3,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,,202.26,1.82
CHEMBL273921,3981.07,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor was determined,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,,422.5,3.61
